Lead_Source,Country,Age,Gender,Education_Level,Occupation,Industry,Income,Initial_Response,Do_Not_Contact,Total_Calls_Attended,Total_Meetings_Attended,General_Knowledge,Business_Knowledge,Company_Size,Company_Estimated_Revenue,Lead_Quality,Lead_Score
INBOUND,Japan,36,MALE,HIGH SCHOOL,SELF-EMPLOYED,MANUFACTURING,101000,POSITIVE,No,6,3,NOVICE,ADVANCED,LARGE,9902000,HOT,91
REFERRAL,USA,41,FEMALE,BACHELOR,BUSINESSMAN,MANUFACTURING,196000,NEUTRAL,No,3,3,INTERMEDIATE,INTERMEDIATE,MEDIUM,1315000,HOT,78
PAID,Australia,44,MALE,BACHELOR,BUSINESSMAN,MANUFACTURING,182000,NEUTRAL,No,7,2,ADVANCED,ADVANCED,LARGE,2426000,HOT,84
REFERRAL,UK,53,FEMALE,HIGH SCHOOL,RETIRED,MANUFACTURING,119000,POSITIVE,No,3,3,NOVICE,NOVICE,MEDIUM,3603000,HOT,91
REFERRAL,Canada,38,FEMALE,HIGH SCHOOL,BUSINESSMAN,MANUFACTURING,191000,POSITIVE,No,6,2,ADVANCED,ADVANCED,LARGE,7574000,HOT,86
REFERRAL,UK,58,OTHER,BACHELOR,SELF-EMPLOYED,MANUFACTURING,168000,NEUTRAL,No,6,2,ADVANCED,NOVICE,LARGE,4826000,WARM,81
PAID,UK,58,FEMALE,COLLEGE,SELF-EMPLOYED,MANUFACTURING,104000,POSITIVE,No,6,3,ADVANCED,ADVANCED,LARGE,4357000,HOT,93
REFERRAL,Japan,49,OTHER,COLLEGE,RETIRED,MANUFACTURING,189000,POSITIVE,No,7,3,ADVANCED,INTERMEDIATE,MEDIUM,8872000,HOT,97
INBOUND,Japan,50,FEMALE,COLLEGE,SELF-EMPLOYED,SERVICES,141000,POSITIVE,No,6,3,INTERMEDIATE,NOVICE,MEDIUM,4962000,WARM,81
REFERRAL,USA,57,FEMALE,HIGH SCHOOL,RETIRED,MANUFACTURING,159000,POSITIVE,No,4,3,ADVANCED,INTERMEDIATE,LARGE,8792000,HOT,82
REFERRAL,Australia,57,FEMALE,COLLEGE,BUSINESSMAN,MANUFACTURING,126000,POSITIVE,No,5,3,NOVICE,NOVICE,LARGE,6971000,WARM,81
REFERRAL,UK,37,FEMALE,HIGH SCHOOL,SELF-EMPLOYED,MANUFACTURING,160000,POSITIVE,No,7,3,INTERMEDIATE,ADVANCED,LARGE,4354000,HOT,85
REFERRAL,Japan,45,OTHER,COLLEGE,SELF-EMPLOYED,RETAIL,175000,POSITIVE,No,6,2,INTERMEDIATE,INTERMEDIATE,LARGE,2193000,HOT,78
INBOUND,Japan,39,FEMALE,BACHELOR,SELF-EMPLOYED,MANUFACTURING,178000,POSITIVE,No,6,3,INTERMEDIATE,ADVANCED,LARGE,2436000,HOT,86
REFERRAL,USA,55,FEMALE,COLLEGE,BUSINESSMAN,RETAIL,129000,POSITIVE,No,6,3,INTERMEDIATE,ADVANCED,MEDIUM,6788000,HOT,92
REFERRAL,Australia,51,FEMALE,HIGH SCHOOL,BUSINESSMAN,RETAIL,151000,POSITIVE,No,3,2,NOVICE,INTERMEDIATE,MEDIUM,7732000,HOT,98
INBOUND,Canada,45,FEMALE,HIGH SCHOOL,BUSINESSMAN,SERVICES,109000,POSITIVE,No,6,3,ADVANCED,NOVICE,MEDIUM,5651000,HOT,89
PAID,Canada,48,OTHER,HIGH SCHOOL,SELF-EMPLOYED,MANUFACTURING,111000,POSITIVE,No,5,3,NOVICE,ADVANCED,MEDIUM,8748000,HOT,97
REFERRAL,USA,44,OTHER,BACHELOR,SELF-EMPLOYED,MANUFACTURING,165000,POSITIVE,No,3,2,ADVANCED,ADVANCED,LARGE,4008000,HOT,92
PAID,Australia,37,OTHER,HIGH SCHOOL,RETIRED,SERVICES,118000,POSITIVE,No,4,2,ADVANCED,INTERMEDIATE,MEDIUM,4975000,HOT,90
PAID,Japan,44,OTHER,BACHELOR,SELF-EMPLOYED,SERVICES,186000,POSITIVE,No,4,3,NOVICE,ADVANCED,LARGE,6830000,HOT,90
PAID,UK,38,FEMALE,BACHELOR,BUSINESSMAN,MANUFACTURING,147000,POSITIVE,No,6,3,NOVICE,NOVICE,LARGE,4243000,HOT,87
REFERRAL,Canada,53,FEMALE,BACHELOR,BUSINESSMAN,MANUFACTURING,194000,POSITIVE,No,4,2,INTERMEDIATE,NOVICE,LARGE,7636000,WARM,84
PAID,Japan,48,MALE,COLLEGE,RETIRED,RETAIL,198000,POSITIVE,No,5,3,INTERMEDIATE,ADVANCED,LARGE,8232000,HOT,86
INBOUND,USA,50,MALE,COLLEGE,RETIRED,RETAIL,118000,POSITIVE,No,3,2,INTERMEDIATE,ADVANCED,MEDIUM,6966000,HOT,90
REFERRAL,USA,53,MALE,BACHELOR,RETIRED,SERVICES,113000,POSITIVE,No,7,2,NOVICE,NOVICE,MEDIUM,3227000,HOT,82
INBOUND,Japan,42,MALE,HIGH SCHOOL,BUSINESSMAN,SERVICES,173000,POSITIVE,No,5,2,INTERMEDIATE,INTERMEDIATE,MEDIUM,9345000,HOT,97
INBOUND,UK,37,FEMALE,HIGH SCHOOL,BUSINESSMAN,RETAIL,169000,NEUTRAL,No,7,3,ADVANCED,ADVANCED,MEDIUM,3896000,WARM,80
INBOUND,Canada,56,OTHER,HIGH SCHOOL,RETIRED,SERVICES,163000,NEUTRAL,No,3,3,ADVANCED,INTERMEDIATE,MEDIUM,7453000,HOT,82
INBOUND,UK,36,MALE,BACHELOR,BUSINESSMAN,MANUFACTURING,152000,POSITIVE,No,5,2,INTERMEDIATE,NOVICE,MEDIUM,5895000,HOT,96
INBOUND,Japan,58,FEMALE,BACHELOR,RETIRED,MANUFACTURING,109000,NEUTRAL,No,6,3,INTERMEDIATE,NOVICE,MEDIUM,3001000,WARM,82
INBOUND,USA,39,FEMALE,COLLEGE,SELF-EMPLOYED,MANUFACTURING,170000,POSITIVE,No,3,2,NOVICE,ADVANCED,LARGE,3328000,HOT,86
PAID,Canada,35,OTHER,HIGH SCHOOL,SELF-EMPLOYED,SERVICES,144000,POSITIVE,No,4,3,NOVICE,INTERMEDIATE,LARGE,3047000,HOT,92
PAID,Canada,58,OTHER,BACHELOR,BUSINESSMAN,MANUFACTURING,113000,POSITIVE,No,6,3,ADVANCED,NOVICE,LARGE,6791000,HOT,88
REFERRAL,USA,35,OTHER,HIGH SCHOOL,BUSINESSMAN,MANUFACTURING,101000,POSITIVE,No,4,3,ADVANCED,INTERMEDIATE,MEDIUM,9874000,WARM,81
PAID,UK,49,MALE,BACHELOR,BUSINESSMAN,RETAIL,107000,POSITIVE,No,6,3,INTERMEDIATE,NOVICE,MEDIUM,6877000,HOT,99
PAID,Japan,38,MALE,HIGH SCHOOL,BUSINESSMAN,SERVICES,179000,NEUTRAL,No,5,3,INTERMEDIATE,INTERMEDIATE,MEDIUM,5126000,HOT,85
INBOUND,Australia,38,FEMALE,HIGH SCHOOL,SELF-EMPLOYED,MANUFACTURING,113000,NEUTRAL,No,6,3,ADVANCED,ADVANCED,MEDIUM,9574000,WARM,79
REFERRAL,USA,42,MALE,BACHELOR,RETIRED,RETAIL,154000,POSITIVE,No,3,2,NOVICE,NOVICE,MEDIUM,8195000,HOT,86
PAID,USA,51,OTHER,COLLEGE,RETIRED,MANUFACTURING,123000,POSITIVE,No,6,3,NOVICE,ADVANCED,LARGE,2495000,HOT,79
REFERRAL,Japan,51,MALE,HIGH SCHOOL,RETIRED,MANUFACTURING,139000,POSITIVE,No,4,2,INTERMEDIATE,ADVANCED,LARGE,7758000,HOT,92
PAID,UK,49,OTHER,BACHELOR,SELF-EMPLOYED,SERVICES,192000,POSITIVE,No,6,3,INTERMEDIATE,NOVICE,MEDIUM,8371000,HOT,97
PAID,Japan,49,FEMALE,COLLEGE,BUSINESSMAN,MANUFACTURING,188000,POSITIVE,No,7,3,ADVANCED,NOVICE,LARGE,7459000,HOT,83
REFERRAL,Canada,54,FEMALE,COLLEGE,BUSINESSMAN,SERVICES,123000,POSITIVE,No,7,3,NOVICE,INTERMEDIATE,LARGE,4513000,HOT,86
PAID,USA,42,FEMALE,BACHELOR,RETIRED,SERVICES,167000,NEUTRAL,No,4,2,NOVICE,INTERMEDIATE,MEDIUM,4360000,HOT,76
PAID,Japan,37,FEMALE,COLLEGE,RETIRED,MANUFACTURING,146000,NEUTRAL,No,6,3,ADVANCED,INTERMEDIATE,MEDIUM,1696000,HOT,81
PAID,Canada,48,MALE,BACHELOR,SELF-EMPLOYED,SERVICES,170000,POSITIVE,No,5,3,NOVICE,ADVANCED,MEDIUM,3191000,HOT,87
PAID,USA,54,FEMALE,BACHELOR,SELF-EMPLOYED,SERVICES,120000,POSITIVE,No,6,2,INTERMEDIATE,ADVANCED,LARGE,5156000,HOT,98
PAID,Australia,47,MALE,HIGH SCHOOL,SELF-EMPLOYED,SERVICES,118000,POSITIVE,No,6,2,NOVICE,INTERMEDIATE,MEDIUM,4498000,HOT,91
PAID,Japan,44,OTHER,BACHELOR,BUSINESSMAN,MANUFACTURING,180000,POSITIVE,No,5,2,INTERMEDIATE,INTERMEDIATE,LARGE,9230000,HOT,97
PAID,Australia,54,MALE,HIGH SCHOOL,BUSINESSMAN,SERVICES,131000,POSITIVE,No,3,3,INTERMEDIATE,ADVANCED,MEDIUM,6409000,HOT,78
REFERRAL,Australia,38,MALE,HIGH SCHOOL,BUSINESSMAN,RETAIL,147000,POSITIVE,No,4,3,ADVANCED,ADVANCED,LARGE,6688000,HOT,93
PAID,Australia,54,FEMALE,BACHELOR,BUSINESSMAN,RETAIL,135000,POSITIVE,No,7,3,INTERMEDIATE,INTERMEDIATE,MEDIUM,5575000,HOT,87
PAID,Japan,51,OTHER,BACHELOR,RETIRED,SERVICES,194000,POSITIVE,No,3,2,ADVANCED,INTERMEDIATE,LARGE,8809000,HOT,76
INBOUND,UK,52,MALE,BACHELOR,BUSINESSMAN,RETAIL,159000,POSITIVE,No,7,3,INTERMEDIATE,INTERMEDIATE,LARGE,4052000,HOT,85
PAID,Australia,53,MALE,HIGH SCHOOL,SELF-EMPLOYED,SERVICES,152000,POSITIVE,No,7,2,ADVANCED,INTERMEDIATE,MEDIUM,6254000,WARM,76
INBOUND,Japan,47,OTHER,COLLEGE,RETIRED,RETAIL,136000,NEUTRAL,No,3,3,INTERMEDIATE,ADVANCED,LARGE,3121000,HOT,75
PAID,UK,36,FEMALE,HIGH SCHOOL,RETIRED,RETAIL,177000,POSITIVE,No,5,2,INTERMEDIATE,INTERMEDIATE,LARGE,1050000,HOT,91
INBOUND,Japan,57,MALE,BACHELOR,BUSINESSMAN,RETAIL,177000,POSITIVE,No,5,3,INTERMEDIATE,INTERMEDIATE,LARGE,4456000,WARM,81
PAID,UK,56,OTHER,COLLEGE,BUSINESSMAN,RETAIL,162000,NEUTRAL,No,5,3,INTERMEDIATE,ADVANCED,LARGE,5122000,HOT,83
INBOUND,Australia,37,FEMALE,COLLEGE,BUSINESSMAN,RETAIL,123000,POSITIVE,No,7,3,ADVANCED,ADVANCED,MEDIUM,8308000,HOT,93
REFERRAL,UK,56,OTHER,COLLEGE,RETIRED,MANUFACTURING,153000,POSITIVE,No,7,2,INTERMEDIATE,ADVANCED,LARGE,5436000,HOT,97
REFERRAL,Canada,52,MALE,BACHELOR,BUSINESSMAN,SERVICES,110000,POSITIVE,No,6,3,NOVICE,INTERMEDIATE,LARGE,4052000,WARM,76
PAID,Japan,47,MALE,COLLEGE,RETIRED,MANUFACTURING,151000,POSITIVE,No,5,2,INTERMEDIATE,INTERMEDIATE,MEDIUM,3761000,HOT,89
REFERRAL,Canada,53,MALE,HIGH SCHOOL,BUSINESSMAN,SERVICES,150000,NEUTRAL,No,3,3,NOVICE,NOVICE,MEDIUM,3120000,WARM,82
INBOUND,USA,42,FEMALE,HIGH SCHOOL,BUSINESSMAN,MANUFACTURING,196000,POSITIVE,No,5,2,INTERMEDIATE,INTERMEDIATE,MEDIUM,2890000,HOT,94
REFERRAL,Japan,50,FEMALE,BACHELOR,SELF-EMPLOYED,RETAIL,115000,POSITIVE,No,3,2,INTERMEDIATE,NOVICE,MEDIUM,7594000,HOT,83
INBOUND,Canada,50,FEMALE,COLLEGE,RETIRED,MANUFACTURING,111000,POSITIVE,No,6,2,ADVANCED,ADVANCED,LARGE,5556000,HOT,92
INBOUND,USA,40,MALE,HIGH SCHOOL,SELF-EMPLOYED,MANUFACTURING,119000,POSITIVE,No,4,3,ADVANCED,NOVICE,MEDIUM,7106000,HOT,97
INBOUND,Canada,56,FEMALE,BACHELOR,RETIRED,MANUFACTURING,173000,POSITIVE,No,4,2,ADVANCED,INTERMEDIATE,MEDIUM,2898000,WARM,85
INBOUND,USA,53,MALE,BACHELOR,BUSINESSMAN,SERVICES,128000,POSITIVE,No,4,2,ADVANCED,INTERMEDIATE,MEDIUM,8736000,HOT,93
INBOUND,Canada,39,MALE,BACHELOR,SELF-EMPLOYED,MANUFACTURING,108000,POSITIVE,No,6,2,NOVICE,INTERMEDIATE,LARGE,6680000,HOT,97
INBOUND,Canada,55,MALE,COLLEGE,SELF-EMPLOYED,MANUFACTURING,106000,POSITIVE,No,3,2,NOVICE,INTERMEDIATE,MEDIUM,6006000,HOT,99
PAID,UK,36,OTHER,BACHELOR,RETIRED,MANUFACTURING,182000,POSITIVE,No,4,3,NOVICE,NOVICE,MEDIUM,6529000,HOT,99
INBOUND,Japan,57,MALE,BACHELOR,BUSINESSMAN,SERVICES,194000,POSITIVE,No,3,3,NOVICE,NOVICE,LARGE,2848000,HOT,87
REFERRAL,UK,45,MALE,HIGH SCHOOL,BUSINESSMAN,RETAIL,152000,NEUTRAL,No,6,2,NOVICE,NOVICE,LARGE,6260000,HOT,81
PAID,Australia,50,MALE,COLLEGE,RETIRED,RETAIL,142000,POSITIVE,No,6,3,NOVICE,ADVANCED,MEDIUM,1830000,HOT,92
REFERRAL,Japan,45,FEMALE,HIGH SCHOOL,SELF-EMPLOYED,RETAIL,167000,POSITIVE,No,7,2,INTERMEDIATE,NOVICE,MEDIUM,7834000,HOT,99
INBOUND,UK,54,MALE,HIGH SCHOOL,SELF-EMPLOYED,RETAIL,158000,POSITIVE,No,5,2,INTERMEDIATE,NOVICE,MEDIUM,9603000,HOT,90
INBOUND,UK,36,OTHER,BACHELOR,RETIRED,RETAIL,149000,POSITIVE,No,4,3,ADVANCED,INTERMEDIATE,LARGE,2209000,WARM,78
INBOUND,Canada,35,OTHER,BACHELOR,SELF-EMPLOYED,MANUFACTURING,135000,POSITIVE,No,3,2,NOVICE,INTERMEDIATE,LARGE,5600000,HOT,89
REFERRAL,Canada,59,OTHER,HIGH SCHOOL,RETIRED,RETAIL,140000,POSITIVE,No,5,3,NOVICE,NOVICE,MEDIUM,2392000,HOT,86
PAID,UK,46,MALE,COLLEGE,RETIRED,SERVICES,131000,POSITIVE,No,5,2,NOVICE,INTERMEDIATE,MEDIUM,8287000,HOT,94
PAID,Australia,51,FEMALE,HIGH SCHOOL,BUSINESSMAN,RETAIL,135000,NEUTRAL,No,3,2,INTERMEDIATE,INTERMEDIATE,LARGE,9148000,WARM,76
REFERRAL,UK,55,FEMALE,HIGH SCHOOL,RETIRED,RETAIL,192000,POSITIVE,No,6,3,INTERMEDIATE,INTERMEDIATE,LARGE,4556000,HOT,92
PAID,Canada,57,OTHER,BACHELOR,SELF-EMPLOYED,SERVICES,195000,POSITIVE,No,6,2,ADVANCED,NOVICE,MEDIUM,8482000,HOT,89
REFERRAL,Canada,35,FEMALE,HIGH SCHOOL,BUSINESSMAN,SERVICES,182000,POSITIVE,No,7,2,NOVICE,NOVICE,MEDIUM,9690000,WARM,77
REFERRAL,Australia,53,FEMALE,HIGH SCHOOL,BUSINESSMAN,MANUFACTURING,135000,POSITIVE,No,4,2,ADVANCED,NOVICE,MEDIUM,6055000,HOT,94
INBOUND,UK,39,FEMALE,COLLEGE,SELF-EMPLOYED,MANUFACTURING,167000,POSITIVE,No,7,2,NOVICE,NOVICE,LARGE,1931000,HOT,91
INBOUND,Australia,53,FEMALE,HIGH SCHOOL,BUSINESSMAN,MANUFACTURING,108000,POSITIVE,No,5,3,INTERMEDIATE,INTERMEDIATE,MEDIUM,7158000,HOT,88
REFERRAL,Canada,44,OTHER,HIGH SCHOOL,SELF-EMPLOYED,SERVICES,199000,POSITIVE,No,4,3,NOVICE,ADVANCED,MEDIUM,2682000,HOT,86
PAID,USA,57,OTHER,COLLEGE,RETIRED,SERVICES,194000,POSITIVE,No,5,3,INTERMEDIATE,NOVICE,MEDIUM,5204000,HOT,88
INBOUND,Japan,55,FEMALE,BACHELOR,BUSINESSMAN,MANUFACTURING,151000,NEUTRAL,No,3,3,ADVANCED,NOVICE,MEDIUM,2515000,WARM,80
INBOUND,Australia,57,FEMALE,COLLEGE,BUSINESSMAN,RETAIL,156000,POSITIVE,No,3,3,NOVICE,INTERMEDIATE,MEDIUM,6188000,HOT,90
INBOUND,USA,54,FEMALE,HIGH SCHOOL,SELF-EMPLOYED,MANUFACTURING,183000,POSITIVE,No,7,2,NOVICE,NOVICE,LARGE,2315000,WARM,77
REFERRAL,Japan,58,OTHER,COLLEGE,BUSINESSMAN,RETAIL,147000,POSITIVE,No,6,3,NOVICE,NOVICE,MEDIUM,3700000,HOT,98
INBOUND,Canada,37,OTHER,BACHELOR,BUSINESSMAN,RETAIL,116000,POSITIVE,No,5,2,INTERMEDIATE,INTERMEDIATE,LARGE,3790000,HOT,91
PAID,USA,44,MALE,COLLEGE,BUSINESSMAN,RETAIL,140000,POSITIVE,No,3,3,ADVANCED,INTERMEDIATE,LARGE,5565000,HOT,93
REFERRAL,Japan,43,OTHER,COLLEGE,SELF-EMPLOYED,SERVICES,182000,POSITIVE,No,4,3,ADVANCED,INTERMEDIATE,MEDIUM,7252000,HOT,86
PAID,Canada,53,MALE,COLLEGE,BUSINESSMAN,RETAIL,130000,NEUTRAL,No,4,3,NOVICE,INTERMEDIATE,MEDIUM,9288000,HOT,79
PAID,Australia,56,OTHER,BACHELOR,SELF-EMPLOYED,RETAIL,165000,POSITIVE,No,3,3,INTERMEDIATE,INTERMEDIATE,LARGE,1847000,WARM,82
INBOUND,Australia,36,MALE,HIGH SCHOOL,RETIRED,RETAIL,176000,POSITIVE,No,3,3,ADVANCED,ADVANCED,LARGE,1135000,HOT,85
PAID,USA,53,FEMALE,COLLEGE,RETIRED,RETAIL,179000,POSITIVE,No,3,2,NOVICE,ADVANCED,LARGE,6144000,HOT,95
PAID,UK,59,FEMALE,HIGH SCHOOL,SELF-EMPLOYED,RETAIL,113000,NEUTRAL,No,5,2,INTERMEDIATE,NOVICE,LARGE,2329000,HOT,80
REFERRAL,UK,52,OTHER,BACHELOR,SELF-EMPLOYED,SERVICES,162000,POSITIVE,No,6,3,INTERMEDIATE,INTERMEDIATE,MEDIUM,1843000,HOT,94
INBOUND,Canada,55,FEMALE,BACHELOR,RETIRED,MANUFACTURING,150000,NEUTRAL,No,5,2,INTERMEDIATE,NOVICE,MEDIUM,5150000,WARM,75
PAID,USA,59,MALE,COLLEGE,RETIRED,RETAIL,102000,POSITIVE,No,4,3,INTERMEDIATE,ADVANCED,MEDIUM,6457000,HOT,91
REFERRAL,Australia,59,MALE,COLLEGE,BUSINESSMAN,MANUFACTURING,100000,POSITIVE,No,6,3,NOVICE,INTERMEDIATE,MEDIUM,5124000,HOT,92
INBOUND,Canada,48,OTHER,BACHELOR,BUSINESSMAN,SERVICES,116000,POSITIVE,No,3,2,NOVICE,INTERMEDIATE,MEDIUM,7725000,HOT,89
INBOUND,USA,47,OTHER,COLLEGE,RETIRED,SERVICES,186000,POSITIVE,No,3,2,INTERMEDIATE,ADVANCED,MEDIUM,3400000,HOT,90
PAID,Canada,58,OTHER,COLLEGE,SELF-EMPLOYED,SERVICES,177000,POSITIVE,No,5,3,ADVANCED,NOVICE,LARGE,5810000,HOT,87
REFERRAL,Australia,58,MALE,BACHELOR,RETIRED,RETAIL,153000,POSITIVE,No,5,2,INTERMEDIATE,NOVICE,LARGE,4304000,HOT,98
INBOUND,UK,53,FEMALE,HIGH SCHOOL,RETIRED,RETAIL,194000,POSITIVE,No,6,3,NOVICE,INTERMEDIATE,MEDIUM,5452000,HOT,92
REFERRAL,Japan,38,OTHER,BACHELOR,BUSINESSMAN,RETAIL,183000,POSITIVE,No,3,3,INTERMEDIATE,NOVICE,LARGE,9477000,HOT,86
PAID,Australia,39,MALE,COLLEGE,SELF-EMPLOYED,SERVICES,114000,POSITIVE,No,4,2,INTERMEDIATE,NOVICE,MEDIUM,4670000,HOT,79
INBOUND,Japan,37,FEMALE,BACHELOR,RETIRED,SERVICES,139000,NEUTRAL,No,6,2,ADVANCED,NOVICE,LARGE,5713000,HOT,82
INBOUND,USA,38,MALE,BACHELOR,RETIRED,RETAIL,184000,NEUTRAL,No,3,3,NOVICE,ADVANCED,MEDIUM,4132000,WARM,77
INBOUND,Australia,49,FEMALE,COLLEGE,RETIRED,SERVICES,141000,POSITIVE,No,3,2,ADVANCED,NOVICE,MEDIUM,9266000,HOT,85
REFERRAL,Canada,45,FEMALE,BACHELOR,SELF-EMPLOYED,MANUFACTURING,183000,NEUTRAL,No,3,2,INTERMEDIATE,ADVANCED,MEDIUM,6297000,WARM,80
REFERRAL,USA,37,MALE,HIGH SCHOOL,BUSINESSMAN,SERVICES,129000,POSITIVE,No,3,2,NOVICE,NOVICE,MEDIUM,4023000,HOT,81
REFERRAL,Japan,36,OTHER,HIGH SCHOOL,RETIRED,RETAIL,139000,NEUTRAL,No,5,2,INTERMEDIATE,NOVICE,LARGE,4049000,HOT,79
REFERRAL,Canada,52,OTHER,HIGH SCHOOL,BUSINESSMAN,SERVICES,115000,POSITIVE,No,7,3,INTERMEDIATE,NOVICE,MEDIUM,6079000,HOT,92
REFERRAL,Canada,57,FEMALE,HIGH SCHOOL,RETIRED,MANUFACTURING,150000,NEUTRAL,No,3,2,INTERMEDIATE,NOVICE,LARGE,9705000,WARM,78
INBOUND,UK,44,FEMALE,COLLEGE,RETIRED,MANUFACTURING,148000,NEUTRAL,No,4,2,NOVICE,INTERMEDIATE,LARGE,3775000,WARM,75
PAID,Canada,45,MALE,COLLEGE,SELF-EMPLOYED,SERVICES,139000,POSITIVE,No,4,2,ADVANCED,INTERMEDIATE,LARGE,3816000,WARM,83
INBOUND,UK,35,OTHER,BACHELOR,SELF-EMPLOYED,MANUFACTURING,170000,NEUTRAL,No,4,3,ADVANCED,NOVICE,LARGE,2982000,WARM,80
INBOUND,Japan,59,MALE,BACHELOR,BUSINESSMAN,MANUFACTURING,153000,POSITIVE,No,5,3,NOVICE,NOVICE,LARGE,4188000,HOT,95
REFERRAL,Japan,44,FEMALE,COLLEGE,SELF-EMPLOYED,SERVICES,106000,NEUTRAL,No,7,3,ADVANCED,ADVANCED,MEDIUM,5954000,HOT,85
INBOUND,USA,41,FEMALE,BACHELOR,BUSINESSMAN,MANUFACTURING,158000,POSITIVE,No,4,2,ADVANCED,ADVANCED,MEDIUM,5847000,HOT,92
INBOUND,Australia,41,MALE,HIGH SCHOOL,RETIRED,MANUFACTURING,150000,POSITIVE,No,7,3,NOVICE,NOVICE,LARGE,5917000,HOT,85
REFERRAL,Japan,44,OTHER,HIGH SCHOOL,RETIRED,SERVICES,101000,POSITIVE,No,3,3,NOVICE,NOVICE,MEDIUM,1089000,HOT,91
PAID,UK,43,MALE,HIGH SCHOOL,SELF-EMPLOYED,MANUFACTURING,163000,POSITIVE,No,4,3,NOVICE,INTERMEDIATE,LARGE,6563000,HOT,81
PAID,UK,35,MALE,COLLEGE,RETIRED,SERVICES,100000,POSITIVE,No,3,3,ADVANCED,ADVANCED,MEDIUM,4237000,WARM,79
INBOUND,Canada,50,MALE,BACHELOR,RETIRED,RETAIL,105000,NEUTRAL,No,3,2,NOVICE,ADVANCED,LARGE,4875000,HOT,78
INBOUND,Australia,37,MALE,BACHELOR,SELF-EMPLOYED,SERVICES,119000,POSITIVE,No,3,3,NOVICE,ADVANCED,LARGE,3321000,HOT,96
PAID,Canada,46,FEMALE,HIGH SCHOOL,BUSINESSMAN,SERVICES,109000,POSITIVE,No,6,2,NOVICE,INTERMEDIATE,LARGE,6076000,HOT,96
INBOUND,Japan,40,MALE,BACHELOR,RETIRED,MANUFACTURING,191000,POSITIVE,No,5,2,NOVICE,ADVANCED,LARGE,9211000,WARM,78
INBOUND,Japan,58,MALE,HIGH SCHOOL,BUSINESSMAN,MANUFACTURING,152000,POSITIVE,No,4,2,NOVICE,ADVANCED,LARGE,5745000,HOT,87
PAID,Canada,54,MALE,HIGH SCHOOL,BUSINESSMAN,MANUFACTURING,171000,NEUTRAL,No,6,2,ADVANCED,NOVICE,LARGE,7582000,HOT,78
REFERRAL,USA,37,OTHER,HIGH SCHOOL,BUSINESSMAN,MANUFACTURING,174000,NEUTRAL,No,6,2,INTERMEDIATE,ADVANCED,MEDIUM,2718000,HOT,79
PAID,Canada,53,MALE,BACHELOR,SELF-EMPLOYED,SERVICES,117000,NEUTRAL,No,6,3,NOVICE,ADVANCED,LARGE,2749000,WARM,82
REFERRAL,Japan,40,MALE,HIGH SCHOOL,RETIRED,SERVICES,188000,NEUTRAL,No,5,2,INTERMEDIATE,ADVANCED,MEDIUM,8391000,WARM,76
INBOUND,UK,36,FEMALE,COLLEGE,SELF-EMPLOYED,RETAIL,190000,NEUTRAL,No,5,3,NOVICE,INTERMEDIATE,LARGE,7861000,HOT,75
INBOUND,Japan,48,OTHER,COLLEGE,SELF-EMPLOYED,RETAIL,112000,POSITIVE,No,5,2,NOVICE,NOVICE,MEDIUM,3740000,HOT,95
INBOUND,Japan,56,FEMALE,HIGH SCHOOL,SELF-EMPLOYED,RETAIL,154000,POSITIVE,No,5,2,INTERMEDIATE,NOVICE,MEDIUM,9513000,HOT,93
PAID,Canada,54,OTHER,HIGH SCHOOL,RETIRED,RETAIL,113000,POSITIVE,No,6,2,NOVICE,NOVICE,LARGE,3773000,HOT,90
PAID,Australia,36,MALE,BACHELOR,SELF-EMPLOYED,RETAIL,101000,POSITIVE,No,5,3,INTERMEDIATE,ADVANCED,MEDIUM,6483000,HOT,86
INBOUND,USA,43,FEMALE,COLLEGE,BUSINESSMAN,RETAIL,194000,POSITIVE,No,4,2,ADVANCED,ADVANCED,MEDIUM,9557000,HOT,86
PAID,UK,55,OTHER,COLLEGE,RETIRED,SERVICES,149000,POSITIVE,No,5,3,INTERMEDIATE,ADVANCED,LARGE,4661000,HOT,89
REFERRAL,Canada,38,MALE,COLLEGE,SELF-EMPLOYED,RETAIL,134000,POSITIVE,No,7,2,NOVICE,NOVICE,MEDIUM,4167000,HOT,90
PAID,USA,49,OTHER,HIGH SCHOOL,RETIRED,MANUFACTURING,172000,POSITIVE,No,3,3,ADVANCED,NOVICE,LARGE,5631000,HOT,83
PAID,Japan,35,MALE,COLLEGE,RETIRED,SERVICES,160000,POSITIVE,No,6,2,NOVICE,INTERMEDIATE,MEDIUM,8541000,HOT,86
PAID,Canada,56,FEMALE,HIGH SCHOOL,BUSINESSMAN,MANUFACTURING,153000,POSITIVE,No,5,2,NOVICE,INTERMEDIATE,LARGE,1742000,HOT,92
PAID,USA,52,MALE,BACHELOR,RETIRED,SERVICES,120000,POSITIVE,No,3,3,NOVICE,NOVICE,LARGE,7118000,HOT,92
PAID,UK,52,OTHER,COLLEGE,SELF-EMPLOYED,RETAIL,124000,POSITIVE,No,5,2,NOVICE,ADVANCED,MEDIUM,8307000,HOT,98
PAID,UK,38,OTHER,HIGH SCHOOL,SELF-EMPLOYED,MANUFACTURING,156000,POSITIVE,No,6,3,NOVICE,INTERMEDIATE,LARGE,3882000,HOT,93
