Lead_Source,Country,Age,Gender,Education_Level,Occupation,Industry,Income,Initial_Response,Do_Not_Contact,Total_Calls_Attended,Total_Meetings_Attended,General_Knowledge,Business_Knowledge,Company_Size,Company_Estimated_Revenue,Lead_Quality,Lead_Score
REFERRAL,Australia,58,MALE,BACHELOR,SELF-EMPLOYED,MANUFACTURING,172000,POSITIVE,No,4,3,INTERMEDIATE,INTERMEDIATE,LARGE,5951000,WARM,81
REFERRAL,Canada,45,MALE,HIGH SCHOOL,BUSINESSMAN,RETAIL,153000,POSITIVE,No,4,2,ADVANCED,NOVICE,LARGE,1892000,HOT,78
PAID,UK,58,OTHER,HIGH SCHOOL,SELF-EMPLOYED,RETAIL,150000,POSITIVE,No,7,2,INTERMEDIATE,ADVANCED,MEDIUM,8052000,HOT,97
INBOUND,Japan,50,MALE,BACHELOR,BUSINESSMAN,MANUFACTURING,152000,POSITIVE,No,6,3,INTERMEDIATE,ADVANCED,MEDIUM,8998000,HOT,88
REFERRAL,Canada,54,FEMALE,COLLEGE,RETIRED,MANUFACTURING,138000,POSITIVE,No,7,2,INTERMEDIATE,ADVANCED,MEDIUM,8096000,HOT,85
INBOUND,USA,49,OTHER,BACHELOR,SELF-EMPLOYED,SERVICES,141000,POSITIVE,No,7,2,INTERMEDIATE,INTERMEDIATE,MEDIUM,7646000,HOT,87
INBOUND,Canada,54,MALE,HIGH SCHOOL,SELF-EMPLOYED,MANUFACTURING,112000,POSITIVE,No,7,2,ADVANCED,ADVANCED,MEDIUM,8502000,HOT,88
PAID,Japan,48,FEMALE,HIGH SCHOOL,SELF-EMPLOYED,RETAIL,182000,POSITIVE,No,7,3,NOVICE,NOVICE,MEDIUM,6950000,HOT,95
PAID,Canada,47,FEMALE,HIGH SCHOOL,SELF-EMPLOYED,RETAIL,191000,POSITIVE,No,6,3,INTERMEDIATE,INTERMEDIATE,MEDIUM,6444000,WARM,83
REFERRAL,USA,55,FEMALE,BACHELOR,BUSINESSMAN,MANUFACTURING,141000,POSITIVE,No,7,3,NOVICE,NOVICE,LARGE,1444000,HOT,99
INBOUND,Japan,49,FEMALE,HIGH SCHOOL,SELF-EMPLOYED,MANUFACTURING,166000,POSITIVE,No,5,2,ADVANCED,INTERMEDIATE,LARGE,6807000,HOT,90
PAID,Canada,46,OTHER,HIGH SCHOOL,RETIRED,SERVICES,149000,POSITIVE,No,6,2,ADVANCED,NOVICE,LARGE,7891000,HOT,86
PAID,UK,46,OTHER,COLLEGE,BUSINESSMAN,MANUFACTURING,195000,POSITIVE,No,5,2,ADVANCED,NOVICE,MEDIUM,5683000,WARM,75
PAID,Australia,59,OTHER,HIGH SCHOOL,BUSINESSMAN,SERVICES,172000,POSITIVE,No,4,3,ADVANCED,NOVICE,MEDIUM,2635000,HOT,83
PAID,Canada,58,FEMALE,COLLEGE,RETIRED,MANUFACTURING,125000,POSITIVE,No,5,2,ADVANCED,ADVANCED,LARGE,9902000,HOT,79
REFERRAL,Japan,46,OTHER,HIGH SCHOOL,BUSINESSMAN,SERVICES,129000,POSITIVE,No,7,3,ADVANCED,INTERMEDIATE,LARGE,6229000,HOT,99
PAID,Australia,56,FEMALE,COLLEGE,RETIRED,MANUFACTURING,184000,POSITIVE,No,5,3,NOVICE,INTERMEDIATE,LARGE,5374000,HOT,78
PAID,Australia,45,MALE,BACHELOR,BUSINESSMAN,RETAIL,171000,POSITIVE,No,5,3,ADVANCED,INTERMEDIATE,MEDIUM,9456000,WARM,78
PAID,Japan,53,OTHER,HIGH SCHOOL,RETIRED,MANUFACTURING,160000,POSITIVE,No,4,3,NOVICE,NOVICE,LARGE,8591000,HOT,77
INBOUND,UK,55,OTHER,HIGH SCHOOL,RETIRED,MANUFACTURING,118000,POSITIVE,No,7,3,ADVANCED,INTERMEDIATE,LARGE,5682000,WARM,83
REFERRAL,UK,47,MALE,HIGH SCHOOL,RETIRED,MANUFACTURING,143000,POSITIVE,No,7,2,INTERMEDIATE,NOVICE,LARGE,9495000,HOT,76
PAID,UK,56,OTHER,COLLEGE,BUSINESSMAN,MANUFACTURING,142000,POSITIVE,No,4,3,ADVANCED,NOVICE,MEDIUM,6716000,HOT,87
PAID,Canada,47,MALE,BACHELOR,SELF-EMPLOYED,RETAIL,196000,POSITIVE,No,6,3,NOVICE,NOVICE,LARGE,7582000,HOT,87
PAID,Japan,53,OTHER,BACHELOR,BUSINESSMAN,RETAIL,155000,POSITIVE,No,6,2,NOVICE,INTERMEDIATE,LARGE,7020000,HOT,89
PAID,Japan,52,FEMALE,COLLEGE,SELF-EMPLOYED,MANUFACTURING,154000,POSITIVE,No,6,2,ADVANCED,INTERMEDIATE,MEDIUM,5686000,HOT,81
REFERRAL,USA,46,OTHER,BACHELOR,SELF-EMPLOYED,MANUFACTURING,170000,POSITIVE,No,5,2,NOVICE,INTERMEDIATE,MEDIUM,6055000,HOT,86
PAID,Japan,45,OTHER,COLLEGE,RETIRED,MANUFACTURING,165000,POSITIVE,No,7,3,ADVANCED,NOVICE,LARGE,3186000,HOT,77
REFERRAL,Canada,58,OTHER,HIGH SCHOOL,SELF-EMPLOYED,SERVICES,182000,POSITIVE,No,5,2,ADVANCED,INTERMEDIATE,MEDIUM,1433000,HOT,83
INBOUND,Canada,55,OTHER,COLLEGE,SELF-EMPLOYED,RETAIL,133000,POSITIVE,No,7,3,ADVANCED,NOVICE,LARGE,3995000,HOT,94
INBOUND,Japan,47,MALE,BACHELOR,RETIRED,RETAIL,184000,POSITIVE,No,7,2,NOVICE,ADVANCED,MEDIUM,4136000,HOT,88
INBOUND,USA,49,MALE,BACHELOR,SELF-EMPLOYED,MANUFACTURING,162000,POSITIVE,No,6,2,INTERMEDIATE,INTERMEDIATE,LARGE,9609000,HOT,76
PAID,Japan,54,FEMALE,HIGH SCHOOL,SELF-EMPLOYED,MANUFACTURING,105000,POSITIVE,No,3,2,INTERMEDIATE,INTERMEDIATE,LARGE,1814000,HOT,93
REFERRAL,UK,58,MALE,COLLEGE,SELF-EMPLOYED,MANUFACTURING,107000,POSITIVE,No,5,2,NOVICE,INTERMEDIATE,LARGE,6381000,HOT,89
REFERRAL,Japan,45,OTHER,COLLEGE,RETIRED,MANUFACTURING,148000,POSITIVE,No,3,3,NOVICE,INTERMEDIATE,MEDIUM,1867000,HOT,94
PAID,USA,49,OTHER,BACHELOR,RETIRED,RETAIL,167000,POSITIVE,No,7,2,NOVICE,ADVANCED,MEDIUM,5861000,HOT,79
PAID,Canada,55,FEMALE,BACHELOR,BUSINESSMAN,RETAIL,108000,POSITIVE,No,6,2,ADVANCED,NOVICE,MEDIUM,5391000,WARM,84
REFERRAL,Australia,58,FEMALE,HIGH SCHOOL,RETIRED,SERVICES,152000,POSITIVE,No,6,2,NOVICE,INTERMEDIATE,MEDIUM,3602000,HOT,99
INBOUND,Australia,51,OTHER,COLLEGE,SELF-EMPLOYED,SERVICES,189000,POSITIVE,No,4,2,NOVICE,NOVICE,MEDIUM,8301000,WARM,81
PAID,UK,58,OTHER,COLLEGE,RETIRED,RETAIL,176000,POSITIVE,No,4,3,INTERMEDIATE,INTERMEDIATE,LARGE,9497000,HOT,96
PAID,UK,55,MALE,HIGH SCHOOL,SELF-EMPLOYED,RETAIL,113000,POSITIVE,No,4,3,ADVANCED,ADVANCED,MEDIUM,8028000,HOT,98
PAID,Australia,59,OTHER,BACHELOR,RETIRED,SERVICES,117000,POSITIVE,No,4,3,ADVANCED,NOVICE,MEDIUM,9551000,WARM,81
PAID,UK,50,MALE,HIGH SCHOOL,RETIRED,MANUFACTURING,162000,POSITIVE,No,5,2,NOVICE,NOVICE,LARGE,6664000,HOT,96
INBOUND,USA,58,FEMALE,COLLEGE,RETIRED,SERVICES,123000,POSITIVE,No,5,3,INTERMEDIATE,INTERMEDIATE,LARGE,8163000,HOT,86
INBOUND,UK,50,OTHER,BACHELOR,RETIRED,SERVICES,115000,POSITIVE,No,6,2,ADVANCED,ADVANCED,LARGE,1506000,WARM,81
INBOUND,Japan,55,MALE,BACHELOR,BUSINESSMAN,RETAIL,104000,POSITIVE,No,3,2,INTERMEDIATE,ADVANCED,MEDIUM,5987000,HOT,79
REFERRAL,UK,52,MALE,HIGH SCHOOL,BUSINESSMAN,SERVICES,170000,POSITIVE,No,5,3,NOVICE,INTERMEDIATE,MEDIUM,8887000,HOT,92
REFERRAL,USA,46,OTHER,BACHELOR,SELF-EMPLOYED,MANUFACTURING,128000,POSITIVE,No,5,2,ADVANCED,NOVICE,MEDIUM,4168000,HOT,98
PAID,USA,46,FEMALE,COLLEGE,RETIRED,SERVICES,160000,POSITIVE,No,4,3,INTERMEDIATE,ADVANCED,LARGE,7377000,HOT,97
INBOUND,Canada,55,FEMALE,BACHELOR,SELF-EMPLOYED,MANUFACTURING,158000,POSITIVE,No,6,3,NOVICE,INTERMEDIATE,LARGE,5850000,WARM,83
REFERRAL,USA,51,FEMALE,HIGH SCHOOL,SELF-EMPLOYED,MANUFACTURING,175000,POSITIVE,No,7,2,NOVICE,ADVANCED,MEDIUM,3705000,HOT,86
REFERRAL,UK,50,OTHER,HIGH SCHOOL,RETIRED,SERVICES,199000,POSITIVE,No,6,2,INTERMEDIATE,NOVICE,LARGE,9824000,HOT,95
PAID,USA,59,FEMALE,COLLEGE,RETIRED,SERVICES,123000,POSITIVE,No,5,3,ADVANCED,NOVICE,MEDIUM,5246000,HOT,95
REFERRAL,Japan,48,OTHER,COLLEGE,SELF-EMPLOYED,SERVICES,104000,POSITIVE,No,7,2,NOVICE,ADVANCED,LARGE,9770000,WARM,81
INBOUND,USA,53,FEMALE,HIGH SCHOOL,SELF-EMPLOYED,RETAIL,146000,POSITIVE,No,7,3,ADVANCED,ADVANCED,LARGE,3452000,HOT,81
REFERRAL,UK,58,FEMALE,BACHELOR,BUSINESSMAN,SERVICES,139000,POSITIVE,No,6,2,ADVANCED,ADVANCED,LARGE,4778000,HOT,91
INBOUND,USA,46,OTHER,BACHELOR,BUSINESSMAN,SERVICES,188000,POSITIVE,No,5,2,NOVICE,INTERMEDIATE,LARGE,5862000,HOT,95
INBOUND,UK,46,OTHER,COLLEGE,RETIRED,SERVICES,113000,POSITIVE,No,6,3,INTERMEDIATE,INTERMEDIATE,MEDIUM,7536000,WARM,76
INBOUND,Canada,47,OTHER,HIGH SCHOOL,BUSINESSMAN,SERVICES,193000,POSITIVE,No,4,2,NOVICE,ADVANCED,LARGE,4294000,HOT,87
REFERRAL,UK,50,OTHER,BACHELOR,SELF-EMPLOYED,MANUFACTURING,121000,POSITIVE,No,4,2,NOVICE,ADVANCED,LARGE,2435000,WARM,84
INBOUND,UK,55,FEMALE,BACHELOR,BUSINESSMAN,MANUFACTURING,165000,POSITIVE,No,3,3,INTERMEDIATE,ADVANCED,LARGE,4139000,HOT,91
REFERRAL,Canada,51,OTHER,HIGH SCHOOL,RETIRED,MANUFACTURING,157000,POSITIVE,No,3,2,INTERMEDIATE,ADVANCED,LARGE,5653000,HOT,75
REFERRAL,Japan,57,MALE,COLLEGE,BUSINESSMAN,RETAIL,184000,POSITIVE,No,7,3,ADVANCED,INTERMEDIATE,LARGE,8178000,HOT,96
REFERRAL,USA,47,FEMALE,COLLEGE,BUSINESSMAN,MANUFACTURING,142000,POSITIVE,No,7,3,ADVANCED,NOVICE,MEDIUM,6366000,HOT,94
INBOUND,USA,59,FEMALE,BACHELOR,BUSINESSMAN,RETAIL,166000,POSITIVE,No,6,3,NOVICE,INTERMEDIATE,LARGE,4229000,WARM,83
PAID,Canada,53,OTHER,COLLEGE,SELF-EMPLOYED,SERVICES,135000,POSITIVE,No,3,2,INTERMEDIATE,INTERMEDIATE,MEDIUM,1494000,HOT,87
INBOUND,Australia,53,OTHER,COLLEGE,SELF-EMPLOYED,RETAIL,163000,POSITIVE,No,7,2,NOVICE,NOVICE,MEDIUM,2471000,HOT,98
REFERRAL,Australia,58,OTHER,BACHELOR,SELF-EMPLOYED,MANUFACTURING,186000,POSITIVE,No,7,3,INTERMEDIATE,NOVICE,LARGE,6153000,HOT,82
REFERRAL,Japan,46,MALE,BACHELOR,BUSINESSMAN,RETAIL,121000,POSITIVE,No,4,3,ADVANCED,ADVANCED,MEDIUM,4336000,HOT,90
INBOUND,Canada,59,MALE,HIGH SCHOOL,RETIRED,MANUFACTURING,167000,POSITIVE,No,4,3,INTERMEDIATE,INTERMEDIATE,MEDIUM,3040000,HOT,98
PAID,UK,46,OTHER,HIGH SCHOOL,SELF-EMPLOYED,SERVICES,140000,POSITIVE,No,4,2,INTERMEDIATE,INTERMEDIATE,MEDIUM,3655000,HOT,89
PAID,Australia,49,OTHER,COLLEGE,RETIRED,SERVICES,193000,POSITIVE,No,7,2,INTERMEDIATE,INTERMEDIATE,MEDIUM,1023000,HOT,81
PAID,Japan,50,FEMALE,HIGH SCHOOL,RETIRED,SERVICES,116000,POSITIVE,No,7,2,ADVANCED,ADVANCED,LARGE,7000000,HOT,88
PAID,Australia,56,MALE,BACHELOR,SELF-EMPLOYED,RETAIL,149000,POSITIVE,No,4,3,INTERMEDIATE,ADVANCED,LARGE,7394000,HOT,85
INBOUND,Canada,51,FEMALE,HIGH SCHOOL,SELF-EMPLOYED,MANUFACTURING,113000,POSITIVE,No,6,2,ADVANCED,ADVANCED,LARGE,7444000,HOT,92
PAID,Canada,56,FEMALE,COLLEGE,SELF-EMPLOYED,MANUFACTURING,152000,POSITIVE,No,6,3,NOVICE,INTERMEDIATE,LARGE,2737000,HOT,94
INBOUND,Canada,59,FEMALE,HIGH SCHOOL,BUSINESSMAN,SERVICES,158000,POSITIVE,No,6,3,ADVANCED,NOVICE,MEDIUM,7097000,WARM,82
REFERRAL,USA,45,MALE,COLLEGE,SELF-EMPLOYED,RETAIL,129000,POSITIVE,No,3,3,ADVANCED,INTERMEDIATE,MEDIUM,6972000,HOT,99
REFERRAL,Canada,56,MALE,COLLEGE,RETIRED,SERVICES,150000,POSITIVE,No,4,2,INTERMEDIATE,INTERMEDIATE,MEDIUM,5280000,HOT,99
REFERRAL,USA,46,FEMALE,BACHELOR,SELF-EMPLOYED,RETAIL,100000,POSITIVE,No,3,3,NOVICE,ADVANCED,MEDIUM,8054000,HOT,89
PAID,Japan,53,FEMALE,HIGH SCHOOL,SELF-EMPLOYED,MANUFACTURING,192000,POSITIVE,No,4,3,NOVICE,ADVANCED,LARGE,6460000,HOT,76
INBOUND,Japan,59,MALE,BACHELOR,SELF-EMPLOYED,RETAIL,170000,POSITIVE,No,5,3,ADVANCED,ADVANCED,LARGE,5344000,HOT,88
REFERRAL,USA,45,FEMALE,COLLEGE,BUSINESSMAN,MANUFACTURING,142000,POSITIVE,No,5,2,INTERMEDIATE,INTERMEDIATE,MEDIUM,6624000,WARM,84
INBOUND,Japan,49,FEMALE,COLLEGE,SELF-EMPLOYED,RETAIL,137000,POSITIVE,No,3,3,ADVANCED,NOVICE,LARGE,3178000,HOT,96
INBOUND,Australia,52,FEMALE,BACHELOR,RETIRED,RETAIL,128000,POSITIVE,No,7,2,ADVANCED,ADVANCED,LARGE,4905000,HOT,95
PAID,Australia,57,FEMALE,BACHELOR,RETIRED,RETAIL,172000,POSITIVE,No,3,2,INTERMEDIATE,INTERMEDIATE,LARGE,9824000,HOT,77
INBOUND,Canada,49,FEMALE,HIGH SCHOOL,RETIRED,MANUFACTURING,117000,POSITIVE,No,6,2,INTERMEDIATE,NOVICE,MEDIUM,2226000,WARM,78
INBOUND,Japan,45,FEMALE,COLLEGE,RETIRED,SERVICES,169000,POSITIVE,No,4,3,ADVANCED,INTERMEDIATE,MEDIUM,8291000,HOT,78
REFERRAL,Japan,46,FEMALE,HIGH SCHOOL,BUSINESSMAN,MANUFACTURING,178000,POSITIVE,No,5,2,NOVICE,INTERMEDIATE,MEDIUM,5818000,WARM,77
REFERRAL,Australia,55,MALE,BACHELOR,RETIRED,SERVICES,156000,POSITIVE,No,6,2,NOVICE,NOVICE,LARGE,8806000,WARM,81
REFERRAL,Australia,47,FEMALE,HIGH SCHOOL,RETIRED,MANUFACTURING,178000,POSITIVE,No,7,2,ADVANCED,ADVANCED,MEDIUM,6137000,HOT,96
PAID,UK,52,OTHER,BACHELOR,SELF-EMPLOYED,MANUFACTURING,181000,POSITIVE,No,6,2,INTERMEDIATE,NOVICE,MEDIUM,1196000,HOT,95
REFERRAL,Canada,47,FEMALE,HIGH SCHOOL,SELF-EMPLOYED,SERVICES,177000,POSITIVE,No,5,2,ADVANCED,ADVANCED,LARGE,1931000,HOT,96
REFERRAL,UK,53,OTHER,HIGH SCHOOL,BUSINESSMAN,MANUFACTURING,150000,POSITIVE,No,6,3,INTERMEDIATE,ADVANCED,LARGE,8356000,HOT,88
PAID,Japan,46,MALE,COLLEGE,RETIRED,MANUFACTURING,102000,POSITIVE,No,3,2,INTERMEDIATE,ADVANCED,LARGE,3491000,HOT,75
INBOUND,Canada,49,OTHER,BACHELOR,RETIRED,RETAIL,128000,POSITIVE,No,7,2,INTERMEDIATE,INTERMEDIATE,LARGE,9326000,HOT,78
REFERRAL,USA,58,OTHER,BACHELOR,RETIRED,RETAIL,158000,POSITIVE,No,4,2,NOVICE,ADVANCED,LARGE,1231000,HOT,94
REFERRAL,Japan,50,FEMALE,COLLEGE,SELF-EMPLOYED,MANUFACTURING,135000,POSITIVE,No,5,3,ADVANCED,INTERMEDIATE,MEDIUM,8231000,HOT,93
INBOUND,USA,46,MALE,BACHELOR,BUSINESSMAN,MANUFACTURING,106000,POSITIVE,No,4,3,INTERMEDIATE,INTERMEDIATE,LARGE,5854000,HOT,82
INBOUND,Australia,58,FEMALE,HIGH SCHOOL,SELF-EMPLOYED,MANUFACTURING,146000,POSITIVE,No,4,2,NOVICE,NOVICE,LARGE,1995000,WARM,85
PAID,Japan,56,MALE,COLLEGE,SELF-EMPLOYED,MANUFACTURING,103000,POSITIVE,No,7,3,ADVANCED,ADVANCED,LARGE,7803000,HOT,88
INBOUND,Japan,52,FEMALE,HIGH SCHOOL,SELF-EMPLOYED,MANUFACTURING,188000,POSITIVE,No,7,3,ADVANCED,NOVICE,MEDIUM,9334000,HOT,90
INBOUND,Canada,58,FEMALE,HIGH SCHOOL,RETIRED,MANUFACTURING,175000,POSITIVE,No,4,2,NOVICE,INTERMEDIATE,MEDIUM,3714000,HOT,96
PAID,Australia,45,FEMALE,HIGH SCHOOL,RETIRED,RETAIL,105000,POSITIVE,No,4,2,NOVICE,ADVANCED,LARGE,9221000,WARM,82
PAID,Canada,58,MALE,COLLEGE,SELF-EMPLOYED,SERVICES,167000,POSITIVE,No,4,3,NOVICE,ADVANCED,MEDIUM,3205000,HOT,93
PAID,UK,56,MALE,COLLEGE,BUSINESSMAN,RETAIL,175000,POSITIVE,No,5,3,INTERMEDIATE,INTERMEDIATE,MEDIUM,4512000,HOT,86
PAID,Australia,46,FEMALE,HIGH SCHOOL,RETIRED,MANUFACTURING,130000,POSITIVE,No,7,2,NOVICE,INTERMEDIATE,LARGE,9734000,WARM,77
REFERRAL,USA,46,FEMALE,COLLEGE,BUSINESSMAN,RETAIL,154000,POSITIVE,No,7,2,NOVICE,NOVICE,LARGE,7722000,HOT,92
REFERRAL,Australia,50,OTHER,HIGH SCHOOL,RETIRED,SERVICES,114000,POSITIVE,No,6,2,ADVANCED,NOVICE,MEDIUM,1291000,HOT,87
PAID,UK,55,MALE,BACHELOR,BUSINESSMAN,MANUFACTURING,124000,POSITIVE,No,4,2,ADVANCED,NOVICE,LARGE,2264000,HOT,89
PAID,Australia,51,MALE,COLLEGE,SELF-EMPLOYED,SERVICES,185000,POSITIVE,No,4,2,NOVICE,ADVANCED,MEDIUM,3660000,HOT,86
INBOUND,Australia,56,FEMALE,BACHELOR,BUSINESSMAN,SERVICES,104000,POSITIVE,No,4,2,INTERMEDIATE,ADVANCED,MEDIUM,6441000,HOT,92
PAID,Australia,51,OTHER,BACHELOR,RETIRED,MANUFACTURING,145000,POSITIVE,No,6,3,ADVANCED,INTERMEDIATE,MEDIUM,9340000,HOT,98
PAID,Japan,54,OTHER,HIGH SCHOOL,SELF-EMPLOYED,SERVICES,167000,POSITIVE,No,6,3,NOVICE,NOVICE,LARGE,4533000,WARM,84
REFERRAL,UK,45,OTHER,COLLEGE,BUSINESSMAN,RETAIL,107000,POSITIVE,No,4,2,NOVICE,ADVANCED,MEDIUM,2027000,HOT,98
REFERRAL,Australia,47,FEMALE,HIGH SCHOOL,SELF-EMPLOYED,MANUFACTURING,186000,POSITIVE,No,3,3,NOVICE,NOVICE,LARGE,5110000,WARM,84
INBOUND,USA,49,FEMALE,COLLEGE,RETIRED,MANUFACTURING,114000,POSITIVE,No,7,2,ADVANCED,NOVICE,MEDIUM,8382000,HOT,92
PAID,Australia,56,MALE,BACHELOR,BUSINESSMAN,MANUFACTURING,163000,POSITIVE,No,7,3,NOVICE,ADVANCED,MEDIUM,2781000,HOT,94
REFERRAL,Canada,52,FEMALE,COLLEGE,BUSINESSMAN,MANUFACTURING,149000,POSITIVE,No,7,2,INTERMEDIATE,ADVANCED,MEDIUM,3521000,HOT,96
PAID,Canada,50,OTHER,COLLEGE,BUSINESSMAN,RETAIL,103000,POSITIVE,No,4,3,NOVICE,ADVANCED,MEDIUM,2391000,WARM,83
INBOUND,USA,46,MALE,BACHELOR,SELF-EMPLOYED,SERVICES,121000,POSITIVE,No,7,2,NOVICE,INTERMEDIATE,MEDIUM,2555000,HOT,91
PAID,UK,56,OTHER,BACHELOR,BUSINESSMAN,MANUFACTURING,166000,POSITIVE,No,5,2,NOVICE,ADVANCED,LARGE,9387000,HOT,79
PAID,Australia,57,FEMALE,BACHELOR,BUSINESSMAN,RETAIL,133000,POSITIVE,No,4,3,INTERMEDIATE,NOVICE,LARGE,9364000,WARM,85
REFERRAL,Canada,59,FEMALE,COLLEGE,SELF-EMPLOYED,SERVICES,122000,POSITIVE,No,7,2,NOVICE,ADVANCED,MEDIUM,2507000,HOT,90
REFERRAL,USA,47,FEMALE,HIGH SCHOOL,SELF-EMPLOYED,MANUFACTURING,128000,POSITIVE,No,6,3,NOVICE,INTERMEDIATE,LARGE,4434000,HOT,92
PAID,UK,51,FEMALE,BACHELOR,RETIRED,SERVICES,133000,POSITIVE,No,3,2,INTERMEDIATE,INTERMEDIATE,LARGE,7940000,HOT,79
INBOUND,Australia,53,OTHER,BACHELOR,BUSINESSMAN,RETAIL,129000,POSITIVE,No,3,2,ADVANCED,INTERMEDIATE,MEDIUM,6685000,WARM,76
INBOUND,Japan,51,FEMALE,BACHELOR,SELF-EMPLOYED,RETAIL,162000,POSITIVE,No,3,3,INTERMEDIATE,NOVICE,MEDIUM,2601000,HOT,78
REFERRAL,Australia,53,MALE,BACHELOR,RETIRED,MANUFACTURING,126000,POSITIVE,No,4,2,NOVICE,NOVICE,MEDIUM,3950000,HOT,99
REFERRAL,Australia,56,FEMALE,BACHELOR,RETIRED,SERVICES,178000,POSITIVE,No,7,2,INTERMEDIATE,NOVICE,LARGE,7757000,HOT,93
INBOUND,Canada,53,FEMALE,BACHELOR,SELF-EMPLOYED,SERVICES,108000,POSITIVE,No,7,3,NOVICE,INTERMEDIATE,LARGE,5994000,HOT,75
REFERRAL,Canada,57,FEMALE,COLLEGE,BUSINESSMAN,MANUFACTURING,141000,POSITIVE,No,5,3,NOVICE,ADVANCED,LARGE,1437000,HOT,98
PAID,UK,46,MALE,HIGH SCHOOL,RETIRED,MANUFACTURING,141000,POSITIVE,No,3,2,NOVICE,INTERMEDIATE,LARGE,2123000,HOT,98
REFERRAL,Canada,49,FEMALE,BACHELOR,BUSINESSMAN,MANUFACTURING,118000,POSITIVE,No,6,2,NOVICE,NOVICE,LARGE,5221000,HOT,99
REFERRAL,USA,59,OTHER,BACHELOR,SELF-EMPLOYED,MANUFACTURING,147000,POSITIVE,No,4,3,ADVANCED,NOVICE,LARGE,7373000,HOT,97
INBOUND,Canada,59,MALE,BACHELOR,RETIRED,SERVICES,128000,POSITIVE,No,3,3,INTERMEDIATE,INTERMEDIATE,MEDIUM,5813000,HOT,95
INBOUND,UK,46,OTHER,HIGH SCHOOL,RETIRED,SERVICES,100000,POSITIVE,No,3,3,INTERMEDIATE,ADVANCED,MEDIUM,4432000,HOT,98
INBOUND,Canada,52,OTHER,BACHELOR,RETIRED,MANUFACTURING,179000,POSITIVE,No,3,2,INTERMEDIATE,ADVANCED,MEDIUM,4918000,WARM,83
INBOUND,Canada,59,FEMALE,HIGH SCHOOL,RETIRED,RETAIL,104000,POSITIVE,No,5,2,INTERMEDIATE,NOVICE,MEDIUM,8369000,HOT,88
REFERRAL,Japan,55,MALE,COLLEGE,SELF-EMPLOYED,MANUFACTURING,132000,POSITIVE,No,7,3,INTERMEDIATE,NOVICE,MEDIUM,9145000,WARM,78
INBOUND,Japan,58,MALE,HIGH SCHOOL,BUSINESSMAN,RETAIL,179000,POSITIVE,No,3,2,NOVICE,NOVICE,MEDIUM,2670000,HOT,83
PAID,Canada,47,OTHER,HIGH SCHOOL,BUSINESSMAN,MANUFACTURING,142000,POSITIVE,No,3,3,ADVANCED,NOVICE,LARGE,8572000,HOT,96
REFERRAL,Australia,56,FEMALE,HIGH SCHOOL,RETIRED,MANUFACTURING,151000,POSITIVE,No,7,3,ADVANCED,NOVICE,MEDIUM,8087000,HOT,76
PAID,USA,52,OTHER,COLLEGE,RETIRED,MANUFACTURING,111000,POSITIVE,No,3,3,ADVANCED,INTERMEDIATE,LARGE,6984000,HOT,95
INBOUND,Australia,55,MALE,HIGH SCHOOL,BUSINESSMAN,SERVICES,190000,POSITIVE,No,3,2,INTERMEDIATE,INTERMEDIATE,MEDIUM,9086000,WARM,76
REFERRAL,Australia,58,FEMALE,HIGH SCHOOL,SELF-EMPLOYED,RETAIL,183000,POSITIVE,No,4,3,INTERMEDIATE,NOVICE,LARGE,2824000,HOT,87
INBOUND,Japan,52,OTHER,COLLEGE,BUSINESSMAN,MANUFACTURING,129000,POSITIVE,No,6,2,NOVICE,INTERMEDIATE,LARGE,2488000,HOT,92
REFERRAL,Canada,56,OTHER,COLLEGE,BUSINESSMAN,RETAIL,180000,POSITIVE,No,3,3,NOVICE,NOVICE,MEDIUM,7357000,HOT,89
REFERRAL,Japan,58,MALE,HIGH SCHOOL,BUSINESSMAN,SERVICES,122000,POSITIVE,No,3,2,NOVICE,INTERMEDIATE,LARGE,2962000,HOT,93
INBOUND,USA,51,MALE,HIGH SCHOOL,SELF-EMPLOYED,MANUFACTURING,197000,POSITIVE,No,7,2,INTERMEDIATE,INTERMEDIATE,MEDIUM,9232000,WARM,83
PAID,UK,53,OTHER,HIGH SCHOOL,SELF-EMPLOYED,RETAIL,137000,POSITIVE,No,4,2,INTERMEDIATE,NOVICE,MEDIUM,7931000,WARM,80
INBOUND,Japan,54,FEMALE,COLLEGE,BUSINESSMAN,SERVICES,182000,POSITIVE,No,5,3,NOVICE,NOVICE,MEDIUM,9630000,HOT,81
REFERRAL,USA,53,OTHER,COLLEGE,RETIRED,MANUFACTURING,115000,POSITIVE,No,6,3,NOVICE,ADVANCED,LARGE,6204000,WARM,84
PAID,Australia,46,OTHER,HIGH SCHOOL,SELF-EMPLOYED,MANUFACTURING,186000,POSITIVE,No,7,3,ADVANCED,ADVANCED,LARGE,2119000,HOT,99
INBOUND,USA,56,MALE,COLLEGE,SELF-EMPLOYED,RETAIL,117000,POSITIVE,No,5,2,ADVANCED,NOVICE,MEDIUM,5254000,HOT,97
PAID,Canada,54,FEMALE,COLLEGE,BUSINESSMAN,RETAIL,172000,POSITIVE,No,6,3,NOVICE,NOVICE,MEDIUM,6544000,HOT,96
PAID,USA,59,FEMALE,BACHELOR,BUSINESSMAN,SERVICES,192000,POSITIVE,No,3,2,NOVICE,ADVANCED,LARGE,8573000,HOT,90
